tweet_id,created_at,text,intent,action,escalation_reason
738001,Wed Oct 11 12:10:55 +0000 2017,@AmazonHelp seriously?! A massive box just for an item 2mm thick?! Stop killing the rainforests!! https://t.co/SZaU3Has86,product_issue,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
2747106,Mon Nov 20 22:10:03 +0000 2017,@AmazonHelp Day 2 if same day delivery still no goods. I’m about to cancel the order. What is going on?,cancel_order,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
789761,Thu Oct 12 12:27:04 +0000 2017,@AmazonHelp Please check return policy again. Return is possible if product is different from what was ordered. isn't it ?,refund_return,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
381432,Mon Oct 09 09:46:33 +0000 2017,@AmazonHelp Yes. I ordered it and signed up for prime specifically for the one day delivery. And now it'll take till Friday,subscription_prime,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
1505401,Fri Nov 03 16:20:56 +0000 2017,"@AmazonHelp Hi , it was sent via another seller , Premier Life Store .
Have sent an email but not sure if it’s the right address , but said I should get an email reply within 2 days .
It even says on the invoice the Christmas one so don’t understand .... 🤔",seller_issue,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
857722,Fri Oct 20 16:27:29 +0000 2017,"@AmazonHelp the only option available is a return, how can i return something that was never shipped in the first place?",refund_return,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
470851,Fri Dec 01 07:40:43 +0000 2017,@115850 why cancel this order without reason.. ORDER # 406-9555285-6474713,cancel_order,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
1587380,Sat Nov 04 22:03:20 +0000 2017,DJ Alex Reyes #djalexreyes will never be a customer of @81 after a package I ordered from @115821 is missing #fuckyoufedex https://t.co/qscdtzdcua,delivery_problem,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
2768298,Tue Nov 21 11:19:00 +0000 2017,@115850 : 5T does nt have exchange offer!? ..Cant buy now! #primemembertoo,promotion,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
1238965,Wed Oct 25 21:48:26 +0000 2017,@117634 hello i just bought a kindle paperwhite and i can’t login with mi amazon account an ‘internal error’ message pops up 😩#help,account_login,escalate,Sensitive account/payment or potential unauthorized-activity issue; human review is safer.
2472410,Wed Nov 15 12:28:05 +0000 2017,@707039 @116316 Ich warte noch auf mein Rückgeld von @116316 🙄,general_support,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
199974,Wed Oct 04 17:53:22 +0000 2017,"@115850 what kind of deal you are talking about?
Only ad and nothing on ground reality. Lighting deal and regular price no change, focus. https://t.co/fJwfrlwizk",promotion,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
1330219,Sat Nov 11 15:15:11 +0000 2017,@AmazonHelp I know twitter is social media platform and so fraud companies come here for advertising and run away when caught. I have given you all my details required &amp; I know why you are trying to take me offline. It is your policy to deal with every customer separately and isolate him.,promotion,escalate,Sensitive account/payment or potential unauthorized-activity issue; human review is safer.
1381874,Fri Nov 10 03:22:10 +0000 2017,@AmazonHelp What is update you cheaters. After cancellation of COD t my account why r u keeping quiet. This reminds me recent airport support staff approach towards customer,account_login,escalate,Sensitive account/payment or potential unauthorized-activity issue; human review is safer.
2422635,Tue Nov 14 18:31:58 +0000 2017,"@AmazonHelp It was shipped directly by Amazon and still got robbed. Now I have to waste my hard earned 2 dollars to buy a package to return it in 😭
The carrier was AMZL_US",refund_return,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
1163728,Sun Oct 15 19:31:32 +0000 2017,@AmazonHelp Iv done this it's the 3rd time it won't let me return again this is ridiculous,refund_return,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
742480,Thu Oct 12 09:30:38 +0000 2017,"@115850 This is regarding payment. I need to speak to a human immediately, not to recorded voice prompts. Please help.",payment_billing,escalate,Sensitive account/payment or potential unauthorized-activity issue; human review is safer.
1519819,Fri Nov 03 16:49:53 +0000 2017,Contempt by @115821  .au with not even reply to email giftcard service query. Lord save us when Big Four rule. Anybody there @AmazonHelp ??,gift_card,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
1520441,Fri Nov 03 16:57:34 +0000 2017,"@AmazonHelp Seller didnt send the item, seller has 100% negative feedback (clearly fraud). Despite this 2 weeks wait for a2z claim. I need the item now.",product_issue,escalate,Sensitive account/payment or potential unauthorized-activity issue; human review is safer.
2562149,Thu Nov 16 17:25:46 +0000 2017,@115821 explain why I have two packages being delivered today but you just dropped off one?? Whyyyyyy are you doing this to me? https://t.co/lMgtccFaaZ,general_support,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
2777384,Tue Nov 21 15:58:32 +0000 2017,@AmazonHelp Unas cosas para mi mamá y mi cargador inalámbrico para mi iPhone 8 Plus 🤗 esta súper genial 🙌🏼 https://t.co/ZD2FjknLZb,general_support,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
378516,Mon Oct 09 05:33:07 +0000 2017,@AmazonHelp According to the order 10/6-12  but I thought prime would make it get to me quicker than that? Status still says shipping soon.,order_status,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
2394519,Tue Nov 14 11:37:05 +0000 2017,"@115821 Prime apparently means free 6 day (not 2 day)shipping. Happened on 2 separate orders. Explain, please?",subscription_prime,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
369156,Sat Nov 25 06:34:29 +0000 2017,"@AmazonHelp No worries, no harm. It's a sign of end of the world when @115821's website sucks and customer service can't help, but everything worked like a charm on the @1241 side. I managed to buy same items with the same promotion there. It should arrive in 2 or 8 weeks.",promotion,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
1476422,Fri Nov 03 12:30:56 +0000 2017,@AmazonHelp Yes and there is no record of this transaction ?,payment_billing,escalate,Sensitive account/payment or potential unauthorized-activity issue; human review is safer.
1737103,Tue Nov 07 09:33:23 +0000 2017,"@AmazonHelp Hi, I need help with my order.Kindly provide a link where I can contact customer care.",order_status,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
180426,Wed Oct 04 11:40:32 +0000 2017,"@115821 dear amazon the mobile price of redmi 4 is 10999 and u gave 14% discount then it should be -1539.86 
Then 10999-1540 =9460 https://t.co/vMyN9jGpPE",promotion,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
1730186,Tue Nov 07 11:17:51 +0000 2017,.@115830 @AmazonHelp Can I buy gift cards for other countries from the UK? Want 1 for amazon.ca as the last giftcard was limited to UK?,gift_card,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
250671,Thu Oct 05 17:16:38 +0000 2017,"@116316 es scheint so als würde eine Prime Lieferung heute leider nicht zugestellt werden.
Ist nicht so toll 👎",subscription_prime,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
863914,Fri Oct 20 17:33:33 +0000 2017,@AmazonHelp Pls chk details on my Amazon login id preetivis20 . Tired of following up,account_login,escalate,Sensitive account/payment or potential unauthorized-activity issue; human review is safer.
1721502,Tue Oct 17 18:35:43 +0000 2017,Has anyone ever been locked out of an @115821 account after a large purchase...?,account_login,escalate,Sensitive account/payment or potential unauthorized-activity issue; human review is safer.
2292696,Sat Nov 11 22:10:12 +0000 2017,someone seriously hacked into my amazon account and changed the email and password....@115821 please help,account_login,escalate,Sensitive account/payment or potential unauthorized-activity issue; human review is safer.
5327,Sun Nov 26 09:54:28 +0000 2017,@AmazonHelp But why has every item got  3+ days processing time when it's usually next day,product_issue,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
2693907,Sun Nov 19 17:17:50 +0000 2017,"Basically, @115850 and @AmazonHelp are filled with folks who don’t care two bits about customers. They suggest I cancel an order rather than helping me solve a problem with delivery.",cancel_order,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
207557,Fri Nov 03 16:46:40 +0000 2017,@AmazonHelp how does amazon give next day delivery if the seller is from china?,seller_issue,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
836463,Fri Oct 13 09:03:29 +0000 2017,@AmazonHelp have a Xbox one x on pre order.can u give any info on when payment would likely to b taken so I no when to transfer some savings,payment_billing,escalate,Sensitive account/payment or potential unauthorized-activity issue; human review is safer.
103119,Thu Nov 30 17:40:53 +0000 2017,@AmazonHelp my package was supposed to come today but I got an email saying that you failed to deliver it?? I don't understand since I said to leave it at the concierge,order_status,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
2476025,Wed Nov 15 13:40:46 +0000 2017,Yo  @AmazonHelp kommen Bücher in der Regel über Hermes oder die DP,general_support,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
1184680,Tue Nov 07 07:17:22 +0000 2017,"@AmazonHelp think I was sold a #fake - recently bought item on left, to replace previously bought item on right. Both from @115830 https://t.co/WUktlDTEit",product_issue,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
1980691,Wed Oct 18 20:37:33 +0000 2017,"@AmazonHelp Hello, my partner checked and it had been left on the door step! Can you feed back to the driver, they didn’t ring the door bell 🙄",delivery_problem,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
465075,Fri Dec 01 04:13:18 +0000 2017,@AmazonHelp Our support email registered to wrong seller central domain(UK). Can you change to India Seller Central? __email__,seller_issue,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
2171327,Fri Nov 17 21:01:04 +0000 2017,"@AmazonHelp I had claimed a gift card from a friend a few days ago. The money was there and yesterday I look and the money is gone. I didn’t spend it, it’s just gone.",payment_billing,escalate,Sensitive account/payment or potential unauthorized-activity issue; human review is safer.
155273,Fri Nov 24 16:22:48 +0000 2017,"Warum kriegen eigentlich alle Länder um uns rum nen tollen Deal für die Switch und wir nicht? Was ist da los, @116316?",promotion,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
571787,Sun Dec 03 04:16:56 +0000 2017,@115850 please cancel my order 404-0033933-6621138,cancel_order,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
2890505,Tue Nov 28 14:30:18 +0000 2017,So now @115821  says they don't know where my package is &amp; if it doesn't arrive by thurs to check back with them. Um last update it was at your facility in nj. No record of it making it to USPS. How do you not know where it is? https://t.co/cB3wrSW3XM,order_status,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
795754,Thu Oct 12 14:26:26 +0000 2017,quelle réponse non professionnelle - ne lisez-vous pas les messages précédents dans ce cas d'abord? @2600 https://t.co/d5Vb9fpz1j,general_support,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
2970601,Thu Nov 30 03:16:31 +0000 2017,@AmazonHelp We are a retailer - not individual seller - want to speak to someone Live not list of FAQ’s,seller_issue,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
2931045,Tue Nov 14 19:43:51 +0000 2017,@AmazonHelp Please can you help me? I am at the end of my tether. I was meant to have a parcel collected today but it hasn’t been collected and despite me contacting the courier company and the Amazon Marketplace seller I have had no help or satisfaction.,seller_issue,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
27826,Wed Nov 01 10:25:36 +0000 2017,@AmazonHelp I’ve found a parcel at my door that’s not mine.Googled address and it’s not recognised. How do I return it ?,delivery_problem,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
448277,Thu Nov 30 20:15:38 +0000 2017,"First @115817 drops my @115830 package somewhere I don’t know, second no notification where this is, third no response from customer center... Why are companies still shipping with this company???",order_status,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
2531127,Thu Nov 16 06:56:18 +0000 2017,@AmazonHelp It was out for delivery today but ontrac’s website says “an unexpected event delayed the delivery” everyone in my household has had the same issue with ontrac and they dont recieve the item,product_issue,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
2302615,Sun Nov 12 18:38:27 +0000 2017,@115821 Purchased Alexa with $20 promotional credit. Purchased another item using that credit. The item I have purchased was defective so I had to return that item. The customer service is denying the credit saying that you can't get back the promotional credit. Why???,refund_return,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
1721736,Tue Nov 07 07:35:16 +0000 2017,@AmazonHelp can i add money to my amazon gift card balance through my tcf debit card if so how,payment_billing,escalate,Sensitive account/payment or potential unauthorized-activity issue; human review is safer.
510288,Fri Dec 01 22:46:22 +0000 2017,Would you look at that? Xenoblade 2 never showed up. Why am I paying for @115821 Prime again?,subscription_prime,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
1635903,Tue Oct 17 12:50:29 +0000 2017,"@AmazonHelp I have escalalated, spoke with ur agent, he assured it would be soon returned, but still no process",refund_return,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
2302229,Sun Nov 12 18:25:12 +0000 2017,@AmazonHelp I want to cancel a pre-order but can’t find the option on the website to do so. Please help!,cancel_order,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
250691,Thu Oct 05 17:17:48 +0000 2017,@AmazonHelp Parcel left outside (again) despite over 20+ logged complaints asking this not to be done and note on system,delivery_problem,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
2970506,Thu Nov 30 01:06:31 +0000 2017,"@AmazonHelp It doesn't even say ""Out for Delivery"" yet, just ""In Transit."" Doesn't sound like I'm getting this package today even though that's what was paid for.",payment_billing,escalate,Sensitive account/payment or potential unauthorized-activity issue; human review is safer.
812525,Sat Nov 25 09:29:15 +0000 2017,@115830 I have a problem with a purchase from amazon - 12 weeks late and being ignored by seller. What do I do?,seller_issue,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
2297404,Sun Nov 12 14:28:58 +0000 2017,"@AmazonHelp We have received your reply. We removed your access to this account because your card issuer disputed the original charge for this order and withdrew your payment. Because of this dispute, we have not received payment for the order.
Once payment is made to Amazon, you will ...",payment_billing,escalate,Sensitive account/payment or potential unauthorized-activity issue; human review is safer.
1133469,Sun Oct 15 15:15:26 +0000 2017,"@AmazonHelp With firetvstick , my airtel account rewarded with free 100 gb data but due to this previous provided bundle free data lapsed.",account_login,escalate,Sensitive account/payment or potential unauthorized-activity issue; human review is safer.
2909231,Tue Nov 28 20:44:47 +0000 2017,"I forgot to cancel my @115821 order for the @213709 Kiyo because it was on backorder for so long...
Guess I'm getting a new webcam in a few days.",cancel_order,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
2626994,Mon Oct 30 23:21:29 +0000 2017,Hey @115830 please pay my seller funds which has been held for over 115 days! __email__ https://t.co/KHJaKkECTA,seller_issue,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
2870674,Tue Nov 28 02:29:00 +0000 2017,"@AmazonHelp No, pensé que me habían hackeado mi cuenta, cambie la contraseña y ni así me dejaba entrar desde pc (en la APP si puedo excepto cuando pide login).
En mi correo solo están de las compras y el cambio de contraseña, nunca uno de el motivo o algo similar.",account_login,escalate,Sensitive account/payment or potential unauthorized-activity issue; human review is safer.
1731642,Tue Nov 07 12:06:04 +0000 2017,"My Amazon deliveries were faster and more reliable before I signed up for Prime. Royal Mail FTW. Other delivery options, not so much.",delivery_problem,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
300006,Fri Oct 06 20:21:12 +0000 2017,"@AmazonHelp I just witnessed one of your drivers throw my package on my porch, didn’t even bother knocking.",delivery_problem,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
440035,Wed Oct 11 12:17:12 +0000 2017,@AmazonHelp Looks like I don't have much options to help my friend here other than waiting on u all to get back to her. She hs submitted the asked info,general_support,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
1529966,Fri Nov 03 19:57:12 +0000 2017,@AmazonHelp why am I paying for prime if I can’t get my stuff in two days as promised?,subscription_prime,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
2104994,Wed Nov 08 12:47:38 +0000 2017,"Dear @115830 , how long will you be investigating unauthorised payment made on my wife's credit card? Was expecting an update 48 hrs ago 😡",payment_billing,escalate,Sensitive account/payment or potential unauthorized-activity issue; human review is safer.
2278751,Sat Nov 11 18:22:38 +0000 2017,Ordered this on #amazon. The shipment was tampered with and this box was also opened earlier. Courier guy sweetly told me if it doesn't work he will pick up tomorrow. The product works fine but why was it opened enroute. Strange!! https://t.co/WWPV4psaPV,product_issue,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
257798,Thu Oct 05 20:05:55 +0000 2017,"Still waiting for a package from Amazon.
Is almost one month late. 
Never happened to me before.
Is that normal for others?",general_support,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
2284204,Sat Nov 11 14:33:33 +0000 2017,"@AmazonHelp Your Prime shipping guarantees are a disgrace and an outright lie. Yet ANOTHER next day package with a guaranteed delivery date will be missed because you used USPS Parcel Select -- a budget shipping option!! Disgraceful, Amazon. Shame on you.",subscription_prime,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
961452,Sat Oct 14 02:42:56 +0000 2017,@115821 i ordered from a 3rd party seller whose website and social media haven’t been active in over a year. Can I cancel my order now ?,cancel_order,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
2176629,Thu Nov 09 15:32:34 +0000 2017,"@86275 Where the hell are my sunglasses? The first order thru Amazon was damaged. The replacement was ""sent"" 10/26/17 and shows ""awaiting package"" on the USPS site. This is has been TWO WEEKS! Where are my sunglasses???",order_status,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
109782,Thu Nov 23 19:00:59 +0000 2017,"Probably going to cancel my @115821 prime account. Their ""couriers"" aren't reliable and some sellers don't even ship products out. (Still waiting for a sweater I ordered a month ago) Going back to brick and mortar stores.",account_login,escalate,Sensitive account/payment or potential unauthorized-activity issue; human review is safer.
992870,Sat Oct 14 11:40:29 +0000 2017,"@117795 Just used for the first time. Very fast, but half the delivery missing. Not sure if I'll use again.",delivery_problem,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
444264,Sat Nov 18 04:52:55 +0000 2017,"@AmazonHelp @AmazonHelp bloody hell , got no response u know what just give me my refund that's it , want nothing else give the refund , blocked my money u cheaters, forget replacement just give refund",refund_return,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
471550,Fri Dec 01 08:42:15 +0000 2017,@115821 Why do you insist on using poor outside sellers. An order from October hasn’t shown itself and the seller wanted me to wait another 7 days and another said I’d to wait another 15 days for a delivery I should have had yesterday! 😡,seller_issue,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
416398,Tue Oct 10 02:45:58 +0000 2017,@AmazonHelp When I try to enter the code Music5 to get the $5 credit and 30 day trail to amazon music it doesn't work.,payment_billing,escalate,Sensitive account/payment or potential unauthorized-activity issue; human review is safer.
1505444,Fri Nov 03 16:57:14 +0000 2017,@AmazonHelp Ok. I rechecked. It seems one item in my cart is from a pvt seller. So maybe that item's price is not considered for min value purchase,product_issue,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
444244,Wed Nov 22 09:18:09 +0000 2017,@AmazonHelp why have £1 payments been taken from both my registered debit cards?,payment_billing,escalate,Sensitive account/payment or potential unauthorized-activity issue; human review is safer.
371423,Sun Oct 08 22:54:48 +0000 2017,@AmazonHelp $15 US GiftCard... how can I use this In the UK?,gift_card,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
1245430,Wed Oct 25 23:30:53 +0000 2017,Hey @115830 please pay my seller funds which has been held for over 115 days! __email__ https://t.co/6EVlfJypKy,seller_issue,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
990943,Sun Oct 22 13:20:11 +0000 2017,I don't understand why @115821 keeps a 3rd parry seller who is clearly a scammer. 10%positive reviews this year! Still have not gotten stuff,seller_issue,escalate,Sensitive account/payment or potential unauthorized-activity issue; human review is safer.
2607006,Mon Oct 30 21:20:52 +0000 2017,@115821 returning a laptop that I used for a week. Do you guys format the hdd before reselling?,refund_return,auto_handle,"Routine support request suitable for automated handling, subject to confidence and historical evidence."
